16,2,17,16,12,14,3,11,19,25,4,7,19,2,11,9,15,15,3,4,0.085,0.312,0.219,0.272,5.735,25010.56,41.33,1
17,3,21,10,8,19,7,11,18,15,5,6,17,4,9,10,12,20,2,6,0.073,0.282,0.236,0.214,5.969,24042.12,33.70,1
22,17,38,32,27,38,11,39,40,52,15,25,21,16,24,39,32,38,12,15,0.098,0.331,0.222,0.219,6.06,62653.42,42.91,1
11,2,11,10,10,16,4,10,13,15,3,6,6,3,3,11,9,16,1,2,0.08,0.333,0.241,0.241,5.325,17471.83,27.31,1
21,5,9,8,11,16,2,6,18,18,1,6,19,8,16,16,16,13,1,7,0.088,0.258,0.263,0.221,9.923,23736.99,46.19,1
1,0,5,1,2,2,0,3,2,4,1,1,1,3,2,1,3,3,0,1,0.083,0.361,0.139,0.194,4.461,4140.67,28.84,1
14,3,16,10,12,18,5,11,13,17,1,8,11,5,7,11,10,17,2,7,0.106,0.333,0.242,0.212,5.337,21783.41,19.14,1
17,4,17,19,14,22,9,15,13,34,1,4,18,8,17,13,17,15,4,10,0.103,0.339,0.21,0.262,5.863,30539.52,38.97,1
3,1,3,3,5,3,0,3,4,6,0,1,4,0,4,1,5,3,0,1,0.12,0.36,0.18,0.24,9.044,5685.60,50.02,1
13,2,13,11,13,17,5,15,16,12,4,4,11,6,6,12,11,16,2,6,0.108,0.328,0.226,0.205,6.206,21589.52,21.28,1
14,2,17,14,12,16,3,12,18,24,4,8,19,3,10,10,16,15,3,4,0.085,0.312,0.237,0.25,5.71,24870.33,38.95,1
15,2,22,11,12,15,3,10,20,24,5,5,20,4,10,10,13,15,3,5,0.089,0.308,0.223,0.246,5.72,24976.48,34.95,1
17,3,20,11,18,11,3,20,25,17,2,12,15,11,11,17,18,21,4,5,0.103,0.326,0.211,0.18,8.969,29495.48,37.30,1
37,2,13,11,9,19,2,4,11,27,5,3,8,1,12,22,17,19,1,2,0.053,0.276,0.231,0.356,6.149,23179.25,30.38,1
15,3,16,10,12,17,4,11,13,17,1,8,10,6,7,12,10,17,2,7,0.106,0.333,0.237,0.217,5.201,21778.39,17.62,1
2,0,1,1,1,1,0,2,1,0,0,0,2,0,0,0,0,3,0,0,0.062,0.375,0.188,0.188,4.749,21778.39,17.62,1
26,5,12,10,14,18,8,10,13,26,2,12,14,6,10,23,14,23,3,7,0.094,0.324,0.262,0.25,7.69,27699.28,24.38,1
28,9,20,20,8,27,8,14,28,29,5,19,18,15,8,15,20,31,7,18,0.095,0.308,0.228,0.236,6.09,38475.31,32.60,1
16,1,10,9,8,18,3,6,13,20,2,6,7,7,3,7,7,15,2,2,0.074,0.327,0.235,0.29,5.587,17290.65,34.28,1
11,3,11,14,14,15,0,5,9,13,5,7,11,4,15,11,11,18,5,6,0.133,0.324,0.234,0.229,5.676,21432.16,43.77,1
13,4,13,11,13,13,1,11,15,15,4,6,12,9,7,10,14,14,2,7,0.113,0.32,0.211,0.222,5.522,21737.68,30.41,1
6,2,10,8,7,12,2,8,4,17,0,3,6,5,7,3,7,11,1,4,0.094,0.378,0.189,0.244,4.703,21737.68,30.41,1
12,4,16,7,15,16,3,18,19,11,3,7,13,8,6,13,8,12,2,6,0.116,0.322,0.246,0.166,8.263,22176.23,27.12,1
12,4,16,7,15,16,4,15,19,11,3,6,13,9,6,13,9,14,2,5,0.111,0.312,0.241,0.166,8.272,22124.11,26.69,1
14,3,16,11,12,18,3,10,14,17,1,7,11,4,10,10,10,18,2,7,0.106,0.333,0.232,0.217,5.663,21891.64,21.05,1
15,5,15,12,12,16,5,7,14,17,1,6,11,5,7,10,10,22,2,7,0.106,0.337,0.216,0.226,5.366,21945.73,19.95,1
16,1,16,16,11,15,3,15,19,23,5,8,19,3,11,9,14,12,3,5,0.085,0.308,0.228,0.268,5.997,25066.63,42.81,1
11,4,21,8,15,11,3,20,22,18,3,11,16,9,12,18,14,17,3,5,0.095,0.324,0.232,0.166,8.937,27301.08,42.04,1
18,4,15,20,15,21,7,16,14,32,1,7,22,7,17,14,15,16,3,10,0.102,0.336,0.234,0.259,6.007,30740.82,41.87,1
16,4,17,12,7,16,6,10,20,16,6,6,16,5,7,12,14,19,2,7,0.073,0.28,0.229,0.229,6.307,23963.19,38.60,1
89,1,33,40,10,46,7,29,29,42,5,10,54,18,23,25,38,46,2,6,0.033,0.244,0.244,0.318,4.902,57086.98,48.84,1
12,12,10,28,12,12,9,8,7,15,8,9,15,12,10,28,14,10,4,4,0.084,0.222,0.268,0.264,4.675,26934.60,71.82,1
13,13,11,27,12,11,10,8,6,16,7,9,14,11,11,27,16,9,4,4,0.084,0.222,0.255,0.264,4.715,26975.62,69.45,1
21,8,19,23,9,25,10,13,29,23,6,16,19,13,5,19,18,33,6,14,0.088,0.298,0.24,0.222,5.721,36456.95,31.71,1
26,14,22,21,7,30,10,17,36,32,4,24,19,17,11,21,21,40,7,22,0.09,0.312,0.234,0.207,8.247,44640.43,33.85,1
13,2,13,10,10,15,4,7,14,16,3,4,7,2,3,11,8,17,1,2,0.08,0.327,0.228,0.259,5.168,17427.78,29.01,1
42,2,12,11,6,20,2,3,12,30,5,3,10,1,14,22,12,22,1,2,0.039,0.276,0.237,0.379,8.926,23688.05,38.69,1
13,3,11,7,11,13,6,7,22,19,2,7,17,10,6,28,9,13,1,9,0.098,0.28,0.304,0.192,9.447,23588.56,46.06,1
11,2,10,16,6,12,0,11,14,11,5,7,8,5,6,4,10,27,0,4,0.059,0.349,0.183,0.254,4.847,18572.35,27.23,1
17,2,17,5,7,10,2,6,9,18,2,9,4,5,4,8,15,13,1,7,0.093,0.323,0.193,0.261,4.485,17552.49,18.03,1
23,2,11,7,8,13,1,5,11,18,1,9,10,2,5,8,11,19,0,2,0.06,0.313,0.241,0.295,5.386,17282.62,30.16,1
8,4,3,6,4,9,2,2,10,8,1,0,3,4,3,2,5,9,0,4,0.091,0.307,0.159,0.261,8.946,17282.62,30.16,1
26,3,9,9,8,17,0,8,3,13,3,6,10,4,7,10,11,15,0,3,0.067,0.285,0.261,0.309,4.366,16895.94,34.36,1
15,2,15,7,10,9,2,7,9,19,3,9,4,4,6,11,12,13,2,4,0.098,0.337,0.202,0.27,4.725,18019.22,26.17,1
19,4,13,19,12,11,4,19,14,15,5,9,14,5,9,6,8,18,6,5,0.107,0.349,0.186,0.27,5.012,24451.96,37.53,1
11,2,9,7,2,28,10,9,6,9,2,6,8,3,3,8,12,16,0,1,0.02,0.243,0.329,0.191,5.713,15250.80,29.02,1
9,0,11,2,0,11,9,2,6,10,1,2,8,2,2,2,4,3,2,1,0.034,0.207,0.264,0.253,5.922,9287.16,23.07,1
22,6,13,17,9,25,10,7,8,25,5,9,14,11,19,18,10,17,3,3,0.06,0.255,0.263,0.275,6.362,27391.59,52.59,1
18,2,10,5,6,23,11,5,12,19,5,8,9,6,2,7,12,10,1,2,0.052,0.249,0.272,0.272,6.822,18108.39,42.48,1
32,4,9,8,7,32,8,8,8,13,4,6,20,5,4,16,25,15,1,2,0.044,0.203,0.326,0.251,5.846,22465.89,40.43,1
2,0,2,0,0,1,1,0,0,1,0,0,2,1,0,2,0,1,0,1,0.071,0.214,0.357,0.214,4.197,1456.51,62.09,1
31,2,9,9,7,25,9,5,5,22,2,9,13,7,7,12,17,20,0,0,0.033,0.256,0.28,0.303,5.785,21300.73,22.87,1
18,2,9,8,9,26,10,7,9,21,2,12,13,3,4,21,25,20,0,0,0.041,0.26,0.329,0.224,6.172,22315.75,20.74,1
21,1,9,17,11,27,2,8,14,24,6,6,6,8,10,10,5,18,4,4,0.09,0.325,0.231,0.321,5.81,22315.75,20.74,1
19,2,12,19,14,25,1,11,18,28,6,11,5,11,10,9,6,12,4,4,0.097,0.322,0.22,0.317,5.439,25229.68,33.68,1
8,2,13,13,8,9,1,7,10,17,2,10,5,8,5,13,11,17,1,4,0.079,0.329,0.226,0.244,4.47,18256.27,43.87,1
15,2,10,13,6,8,4,6,10,13,2,9,7,3,7,10,13,22,1,4,0.067,0.315,0.206,0.261,5.209,18091.27,23.33,1
10,2,4,5,4,10,1,3,12,9,2,0,2,3,2,3,3,7,0,4,0.092,0.31,0.172,0.299,9.301,18091.27,23.33,1
24,2,13,7,13,12,1,11,11,10,1,3,12,1,3,10,11,17,0,4,0.102,0.331,0.223,0.253,4.689,17407.73,23.31,1
20,3,23,19,18,23,13,19,24,42,7,21,21,6,6,24,20,31,4,15,0.103,0.359,0.248,0.245,5.508,40009.31,30.96,1
9,3,11,8,4,25,8,8,10,8,2,6,5,3,4,9,12,16,0,1,0.033,0.243,0.296,0.178,5.851,15658.28,9.65,1
14,2,9,5,4,28,9,7,6,9,2,7,7,4,3,11,11,14,0,0,0.026,0.224,0.349,0.197,5.923,15080.51,18.20,1
3,1,1,3,1,3,1,0,2,2,1,1,0,1,0,1,2,3,0,0,0.038,0.231,0.192,0.346,4.831,2735.05,10.47,1
11,3,8,11,3,26,10,8,9,6,3,6,5,7,4,9,8,16,0,1,0.026,0.221,0.299,0.201,5.882,15911.48,24.93,1
10,1,8,7,6,16,7,6,5,6,1,7,5,2,3,7,9,8,0,0,0.053,0.228,0.307,0.211,5.319,11863.86,27.22,1
19,3,9,10,2,25,8,7,12,16,6,6,11,7,3,7,7,14,0,1,0.017,0.231,0.283,0.295,6.034,17737.08,36.07,1
10,2,11,4,4,29,9,4,6,13,2,6,8,4,3,9,13,17,0,0,0.026,0.247,0.338,0.188,5.754,15375.92,8.91,1
16,4,18,12,7,16,6,10,20,16,6,7,16,4,7,12,14,18,2,7,0.073,0.275,0.234,0.229,6.077,23965.12,37.89,1
13,2,9,6,3,27,8,10,6,10,2,7,8,4,3,9,13,11,0,1,0.026,0.23,0.336,0.204,5.648,15240.76,31.41,1
13,2,11,8,5,22,8,10,8,9,1,11,5,5,5,11,9,11,1,0,0.039,0.232,0.316,0.2,5.678,16148.58,33.27,1
13,3,9,9,4,26,7,10,10,9,2,9,5,1,5,6,11,11,0,2,0.039,0.237,0.303,0.217,6.146,15648.33,5.45,1
18,2,9,20,17,22,1,7,23,27,9,5,9,6,12,13,4,16,4,5,0.114,0.332,0.214,0.323,9.192,25762.85,33.49,1
18,2,11,18,14,26,2,12,16,29,6,9,6,11,11,8,9,11,4,4,0.097,0.326,0.216,0.313,5.833,25220.76,30.66,1
22,3,10,7,10,10,1,10,7,15,1,10,6,9,5,10,12,18,0,2,0.071,0.327,0.214,0.268,4.75,17835.09,28.30,1
26,3,9,9,8,17,0,8,3,13,3,6,10,4,7,10,11,15,0,3,0.067,0.285,0.261,0.309,4.366,16895.94,34.36,1
10,2,14,11,6,7,4,8,12,15,2,10,5,5,7,13,9,18,1,5,0.073,0.323,0.213,0.232,5.204,18389.52,27.15,1
15,2,15,7,10,9,2,7,9,19,3,9,4,4,6,11,12,13,2,4,0.098,0.337,0.202,0.27,4.725,18019.22,26.17,1
15,2,17,9,9,11,2,10,11,15,2,8,5,6,5,9,9,14,1,4,0.085,0.323,0.201,0.25,4.557,18005.08,29.52,1
21,2,12,12,6,9,2,6,11,16,2,9,6,3,6,9,11,18,1,4,0.066,0.307,0.199,0.307,4.846,17930.11,27.73,1
20,2,10,8,8,13,1,10,14,14,2,6,10,3,4,14,13,14,0,5,0.076,0.298,0.251,0.257,6.58,18060.46,21.17,1
10,2,4,5,4,10,1,3,12,9,2,0,2,3,2,3,3,7,0,4,0.092,0.31,0.172,0.299,9.301,18060.46,21.17,1
13,4,12,11,13,13,3,11,11,14,5,10,12,9,7,14,9,15,3,5,0.108,0.314,0.253,0.222,5.206,21660.41,35.17,1
13,4,11,13,9,10,2,23,14,16,4,8,19,7,9,10,15,18,4,12,0.113,0.371,0.213,0.208,6.158,25135.93,44.94,1
5,1,5,8,5,2,5,7,7,7,3,11,2,3,1,6,2,6,0,3,0.09,0.315,0.236,0.258,5.431,10294.47,58.50,1
13,2,9,6,3,28,8,7,6,9,2,8,8,3,3,10,12,14,0,1,0.026,0.224,0.355,0.197,5.648,15114.52,22.27,1
21,2,9,8,5,25,8,9,7,11,4,10,7,8,5,11,10,17,1,2,0.044,0.25,0.294,0.244,5.846,18523.51,29.09,1
27,7,12,8,23,32,14,15,9,35,6,17,30,14,18,35,46,14,4,7,0.091,0.263,0.306,0.204,9.139,40234.00,37.75,1
11,2,9,5,5,30,8,8,6,10,2,7,7,4,3,8,14,13,0,0,0.033,0.237,0.342,0.184,5.825,15160.67,12.02,1
9,3,11,10,5,26,10,7,13,9,3,6,5,5,3,7,8,14,0,0,0.032,0.227,0.286,0.201,6.028,16070.79,23.93,1
11,2,10,8,4,23,7,9,7,5,1,11,7,3,6,8,16,15,0,1,0.032,0.221,0.318,0.162,5.737,15884.26,30.71,1
9,3,10,8,4,24,9,8,10,8,2,7,5,4,6,8,12,15,0,0,0.026,0.23,0.289,0.178,6.487,15828.50,8.50,1
19,2,9,19,18,22,2,9,22,28,9,6,8,7,10,11,6,13,4,5,0.118,0.336,0.205,0.328,8.924,25763.84,32.57,1
18,2,8,20,13,23,1,9,21,25,8,6,9,4,13,9,4,16,4,5,0.101,0.33,0.216,0.326,9.224,24394.30,27.94,1
11,4,13,23,11,13,3,19,21,15,3,8,12,5,8,7,7,21,6,7,0.111,0.364,0.184,0.24,5.207,25009.59,36.80,1
15,2,8,2,1,19,3,8,3,14,2,1,12,8,8,9,5,9,1,6,0.059,0.287,0.301,0.243,7.811,14148.99,53.58,1
5,1,8,11,5,15,17,6,8,10,5,5,4,7,5,11,2,6,0,1,0.045,0.212,0.265,0.235,6.251,14787.21,38.73,1
21,4,20,14,11,17,6,10,13,18,4,5,16,3,14,7,13,18,2,4,0.077,0.286,0.205,0.259,5.416,24232.33,37.07,1
13,2,17,11,9,12,9,13,19,18,6,11,17,4,5,15,13,14,3,5,0.079,0.287,0.255,0.222,6.126,24081.19,44.28,1
22,3,10,7,10,10,1,10,7,15,1,10,6,9,5,10,12,18,0,2,0.071,0.327,0.214,0.268,4.75,17835.09,28.30,1
17,2,11,14,7,12,2,9,12,12,3,7,6,4,6,9,10,18,1,5,0.078,0.311,0.204,0.275,4.89,18215.47,23.39,1
18,3,10,8,8,9,2,8,8,17,1,12,6,8,5,12,9,21,0,3,0.065,0.339,0.232,0.262,4.934,18025.30,27.46,1
16,3,15,10,8,16,1,5,8,19,1,5,7,1,5,11,15,16,0,3,0.067,0.309,0.236,0.279,4.328,17291.25,21.05,1
14,2,16,10,9,11,2,10,11,15,2,8,5,6,5,9,9,15,1,4,0.085,0.329,0.201,0.25,4.573,18047.16,30.30,1
26,3,9,9,8,17,0,8,3,13,3,6,10,4,7,10,11,15,0,3,0.067,0.285,0.261,0.309,4.366,16895.94,34.36,1
18,3,11,8,8,8,2,8,8,17,1,12,6,8,5,12,9,21,0,3,0.065,0.339,0.226,0.262,4.807,18083.33,29.11,1
11,1,9,8,7,16,1,12,17,17,1,5,13,3,6,10,9,16,1,4,0.072,0.341,0.263,0.222,9.407,18003.81,26.51,1
9,2,13,10,7,8,1,11,12,16,2,15,5,4,6,14,9,14,1,5,0.079,0.329,0.256,0.226,4.924,18296.43,32.28,1
22,3,10,7,10,10,1,10,7,15,1,10,6,9,5,10,12,18,0,2,0.071,0.327,0.214,0.268,4.75,17835.09,28.30,1
19,3,7,11,8,11,4,11,6,17,1,12,6,8,5,9,9,17,0,1,0.055,0.327,0.23,0.291,4.966,17625.86,27.84,1
22,3,10,7,10,10,1,10,7,15,1,10,6,9,5,10,12,18,0,2,0.071,0.327,0.214,0.268,4.75,17835.09,28.30,1
20,3,10,7,8,13,1,8,9,18,1,8,6,7,5,12,11,17,0,3,0.066,0.323,0.234,0.275,5.099,17591.88,27.45,1
15,2,15,7,10,9,2,7,9,19,3,9,4,4,6,11,12,13,2,4,0.098,0.337,0.202,0.27,4.725,18019.22,26.17,1
16,3,21,10,8,19,7,12,18,15,5,6,17,4,9,11,12,19,2,6,0.073,0.282,0.241,0.209,5.969,24072.15,33.18,1
15,2,17,9,9,11,2,10,11,15,2,8,5,6,5,9,9,14,1,4,0.085,0.323,0.201,0.25,4.557,18005.08,29.52,1
14,2,10,11,8,10,0,6,12,12,3,9,6,3,7,11,12,20,1,7,0.098,0.329,0.22,0.244,5.273,18076.36,26.47,1
13,4,10,9,12,8,2,8,6,15,5,12,8,2,8,14,11,16,0,1,0.079,0.317,0.256,0.256,4.971,17924.30,33.99,1
8,1,3,6,3,9,1,2,6,8,2,1,4,4,7,2,5,8,1,3,0.082,0.294,0.188,0.282,9.514,17924.30,33.99,1
20,2,12,11,7,11,4,11,13,12,2,5,9,1,5,13,6,13,4,7,0.107,0.321,0.226,0.268,5.357,18452.75,33.23,1
20,2,10,13,8,11,4,11,14,11,2,5,9,0,5,12,6,14,4,7,0.113,0.327,0.22,0.274,5.584,18526.91,36.42,1
27,6,9,7,11,16,3,7,21,16,1,5,17,8,11,20,11,12,1,8,0.092,0.253,0.267,0.235,9.716,23363.55,42.52,1
10,1,9,18,13,24,1,6,16,15,5,6,12,5,6,11,7,25,4,8,0.123,0.35,0.261,0.236,5.114,23363.55,42.52,1
28,9,22,19,8,27,8,15,28,29,6,19,17,14,8,15,20,30,7,18,0.095,0.308,0.225,0.236,5.936,38496.35,32.33,1
13,4,10,9,12,8,2,8,6,15,5,12,8,2,8,14,11,16,0,1,0.079,0.317,0.256,0.256,4.971,17924.30,32.06,1
16,2,13,13,14,16,5,12,13,17,1,7,11,4,7,11,9,14,2,5,0.109,0.333,0.234,0.245,5.369,21190.83,36.10,1
9,2,4,5,5,9,1,2,11,8,1,0,3,3,2,3,3,11,0,4,0.103,0.345,0.172,0.264,9.145,21190.83,36.10,1
11,10,9,30,12,8,11,8,6,16,6,11,19,12,11,26,14,12,4,4,0.083,0.233,0.267,0.263,4.748,27366.01,76.07,1
15,2,16,10,9,11,2,10,11,15,2,8,5,6,5,9,9,14,1,4,0.085,0.323,0.201,0.256,4.573,18019.11,30.70,1
18,3,9,11,9,10,2,9,9,17,1,9,6,5,6,8,14,18,0,1,0.061,0.327,0.2,0.285,5.024,17706.07,37.19,1
16,2,15,7,8,8,3,8,8,16,2,10,4,5,4,9,16,15,2,5,0.092,0.331,0.19,0.252,4.521,17911.91,22.22,1
22,3,10,7,10,10,1,10,7,15,1,10,6,9,5,10,12,18,0,2,0.071,0.327,0.214,0.268,4.75,17835.09,28.30,1
15,3,12,9,14,17,6,16,14,15,4,7,10,7,6,10,11,15,2,6,0.111,0.342,0.221,0.216,6.584,22042.14,24.30,1
15,3,20,10,5,17,5,13,16,21,6,6,18,6,8,11,13,14,5,6,0.073,0.294,0.239,0.239,5.387,24084.30,35.77,1
18,3,12,18,15,10,4,15,15,11,5,7,17,7,9,6,17,21,5,7,0.122,0.333,0.18,0.234,5.324,25307.78,45.48,1
12,1,12,16,11,12,3,21,16,15,7,9,14,4,12,8,13,17,6,6,0.107,0.353,0.2,0.233,6.852,24744.49,45.91,1
13,3,13,22,11,14,4,20,22,13,3,3,12,4,8,7,10,21,7,6,0.111,0.361,0.167,0.236,5.555,24756.40,37.82,1
7,3,6,11,5,6,7,6,11,8,8,7,3,6,5,6,6,1,0,1,0.053,0.186,0.195,0.301,6.647,13048.75,36.84,1
14,2,7,11,6,20,7,10,18,18,2,11,11,2,4,10,6,9,0,3,0.053,0.269,0.304,0.263,9.02,18230.70,22.26,1
25,3,8,9,8,25,10,10,7,19,1,14,15,3,4,18,22,19,0,0,0.036,0.255,0.327,0.245,5.872,22210.62,20.67,1
12,2,9,8,4,22,8,8,7,4,2,11,6,5,5,10,17,13,1,0,0.032,0.195,0.318,0.169,5.846,15928.21,28.00,1
9,1,6,6,6,17,7,6,5,6,1,9,5,2,2,7,10,9,0,0,0.053,0.237,0.333,0.193,5.707,11762.79,23.62,1
15,2,15,7,6,24,17,5,17,19,12,4,13,5,2,11,9,12,2,2,0.05,0.231,0.261,0.266,6.612,21401.33,37.95,1
9,3,9,9,5,26,8,7,11,9,2,7,5,6,4,11,8,14,1,0,0.039,0.234,0.318,0.188,6.217,15982.62,23.79,1
19,2,10,9,6,20,8,7,9,6,1,10,6,3,6,8,11,11,1,0,0.046,0.203,0.288,0.229,6.031,15895.29,23.19,1
18,2,13,9,6,23,16,4,15,20,3,7,12,6,2,9,7,14,2,2,0.053,0.253,0.268,0.263,6.323,20206.54,25.26,1
10,6,9,8,5,26,8,11,9,7,2,10,7,3,3,4,10,14,0,1,0.039,0.248,0.307,0.176,5.846,15769.58,12.17,1
9,3,8,10,4,26,9,9,11,8,3,8,5,3,3,6,14,14,0,1,0.032,0.234,0.292,0.195,6.11,15952.70,14.01,1
9,1,8,7,6,15,7,6,5,6,1,6,5,2,3,8,10,9,0,0,0.053,0.237,0.298,0.202,5.319,11908.94,27.92,1
10,2,10,6,3,29,8,7,4,9,2,7,8,3,4,10,13,15,0,2,0.033,0.237,0.355,0.178,5.28,15222.57,24.30,1
19,2,10,9,6,20,8,7,9,7,1,10,6,3,6,8,11,11,1,0,0.045,0.208,0.286,0.234,6.031,16008.45,24.36,1
10,3,11,7,5,24,9,9,8,9,1,6,6,6,4,12,8,16,0,0,0.032,0.253,0.312,0.175,5.777,15841.43,37.98,1
9,0,7,3,1,11,8,2,7,11,1,4,8,0,2,4,4,2,2,0,0.035,0.209,0.314,0.279,6.773,9091.08,30.69,1
9,3,11,8,4,26,7,9,11,8,2,6,7,3,5,7,10,15,0,1,0.033,0.243,0.303,0.178,6.137,15694.45,8.74,1
10,5,11,9,5,25,9,7,10,10,1,7,4,4,4,7,7,15,0,1,0.04,0.252,0.285,0.199,5.79,15697.34,15.62,1
11,5,10,8,6,25,8,9,9,7,2,8,5,2,3,9,9,16,0,1,0.046,0.255,0.307,0.183,5.673,15698.39,19.25,1
31,3,11,6,7,33,11,8,7,17,3,7,19,5,4,21,28,15,1,3,0.046,0.212,0.333,0.238,5.94,23844.20,33.52,1
16,5,16,7,16,20,5,14,14,10,6,2,11,7,9,11,11,14,2,4,0.11,0.3,0.22,0.195,6.947,21977.03,24.08,1
13,2,12,5,3,24,9,12,9,9,2,8,6,4,6,11,9,12,0,2,0.032,0.241,0.31,0.184,6.483,16341.04,17.43,1
14,2,9,9,7,23,8,9,8,6,2,10,7,1,4,9,10,15,1,0,0.052,0.247,0.318,0.201,5.679,15883.46,25.15,1
23,2,11,10,6,23,5,14,13,16,2,15,10,1,4,39,18,13,1,6,0.056,0.241,0.375,0.22,5.702,23725.87,37.97,1
9,2,9,6,5,30,8,7,5,10,2,8,7,3,4,7,18,12,0,0,0.033,0.224,0.342,0.178,5.648,15266.67,18.12,1
16,3,7,8,6,17,6,6,6,21,6,5,8,16,9,23,11,22,2,3,0.055,0.299,0.264,0.254,7.008,21551.35,53.93,1
9,3,11,8,4,25,8,9,10,8,2,6,6,3,4,8,12,15,0,1,0.033,0.243,0.296,0.178,5.851,15682.35,7.82,1
13,2,9,8,4,23,6,7,8,8,1,9,8,4,5,8,12,18,0,1,0.032,0.247,0.312,0.195,5.812,15749.35,26.07,1
19,2,8,10,5,25,7,9,10,11,4,9,7,8,5,8,13,17,1,2,0.044,0.25,0.272,0.244,6.141,18699.85,19.93,1
33,8,14,15,7,23,9,4,5,20,3,7,13,11,20,17,6,17,5,3,0.062,0.233,0.25,0.296,6.134,25850.63,43.68,1
8,4,10,6,4,26,11,13,7,9,2,6,3,2,4,12,11,13,0,1,0.033,0.263,0.309,0.164,6.078,15620.30,32.30,1
9,1,10,5,3,19,6,7,9,10,4,6,4,2,3,4,12,10,0,1,0.029,0.223,0.237,0.201,6.021,15620.30,32.30,1
10,4,10,7,5,25,9,9,9,11,1,10,5,2,3,8,9,15,0,1,0.039,0.268,0.314,0.19,5.936,15748.45,8.51,1
12,5,8,6,5,23,9,9,3,14,2,7,7,2,9,10,10,9,0,2,0.046,0.257,0.309,0.224,6.48,15854.68,20.98,1
12,2,8,6,3,27,8,9,6,10,2,7,8,4,3,9,13,13,0,2,0.033,0.243,0.336,0.197,5.829,15302.87,28.38,1
12,2,11,6,4,28,9,8,6,9,2,6,8,3,3,8,11,15,0,0,0.026,0.238,0.331,0.192,5.433,15103.58,20.10,1
11,5,10,8,6,25,8,9,9,7,2,8,5,2,3,9,9,16,0,1,0.046,0.255,0.307,0.183,5.673,15698.39,19.25,1
16,3,9,14,9,13,1,6,7,17,1,11,6,4,5,13,12,16,0,2,0.067,0.303,0.261,0.291,4.422,17531.43,23.83,1
11,2,14,12,8,9,3,7,10,16,2,11,5,9,5,12,7,16,1,4,0.079,0.317,0.226,0.25,4.601,18268.21,34.62,1
20,2,10,8,8,13,1,10,14,14,2,6,10,3,4,14,13,14,0,5,0.076,0.298,0.251,0.257,6.58,18060.46,21.17,1
14,2,10,13,6,8,4,7,10,13,2,9,7,3,7,10,13,22,1,4,0.067,0.321,0.206,0.255,5.209,18133.35,22.81,1
0,0,0,2,1,3,0,0,3,1,1,1,0,2,0,0,2,4,0,0,0.05,0.3,0.2,0.2,8.255,2192.53,0.82,1
16,3,11,21,12,14,5,20,22,16,4,8,16,3,10,8,12,19,7,8,0.115,0.349,0.196,0.243,6.971,26925.91,29.23,1
11,1,13,14,13,13,3,22,13,11,2,8,13,7,10,9,13,15,6,6,0.123,0.36,0.212,0.187,5.464,23251.31,35.59,1
14,3,12,12,11,13,5,15,18,21,4,8,17,7,6,8,10,15,5,4,0.096,0.341,0.221,0.245,6.961,23380.95,36.31,1
24,3,7,10,7,14,1,4,8,20,1,11,8,6,6,7,7,19,0,2,0.055,0.315,0.242,0.333,5.163,17233.54,21.72,1
10,2,14,10,8,7,3,10,11,19,3,9,4,6,3,11,13,14,2,5,0.091,0.354,0.189,0.256,4.616,18411.70,34.47,1
3,0,3,1,4,4,1,1,5,6,1,2,2,2,0,4,7,4,0,0,0.08,0.3,0.24,0.22,8.162,5355.08,6.69,1
14,6,17,7,12,16,4,11,11,18,5,6,8,7,10,13,8,13,2,5,0.098,0.316,0.223,0.228,5.786,21405.28,30.19,1
11,3,17,13,8,13,6,14,21,17,7,9,17,7,6,14,14,13,3,5,0.073,0.275,0.243,0.22,6.08,24413.67,35.80,1
10,3,16,16,16,21,5,12,20,15,8,8,13,7,7,19,14,23,3,5,0.1,0.307,0.253,0.203,5.599,26742.22,35.74,1
30,12,25,25,8,31,13,18,35,31,5,21,21,17,9,18,22,36,8,21,0.091,0.3,0.224,0.224,6.126,45204.78,32.93,1
14,1,15,11,15,11,2,14,20,18,5,6,15,9,6,8,9,21,4,10,0.136,0.383,0.187,0.224,6.745,24509.23,30.95,1
16,6,19,8,15,16,5,7,15,20,3,7,13,3,12,18,15,20,3,5,0.102,0.31,0.239,0.208,6.945,24932.14,32.58,1
25,9,22,21,9,25,9,16,21,28,10,13,17,14,15,22,18,31,7,14,0.087,0.303,0.223,0.243,5.755,38601.59,37.51,1
13,1,16,15,11,12,5,23,21,15,7,13,13,7,6,9,15,13,6,6,0.101,0.326,0.207,0.22,5.791,25987.59,33.16,1
12,4,14,11,9,9,4,14,10,14,3,10,7,3,10,12,8,12,4,7,0.113,0.339,0.215,0.226,5.374,20242.77,47.03,1
16,3,12,18,11,10,2,19,22,11,11,5,14,9,8,11,14,14,4,5,0.091,0.292,0.183,0.256,6.759,24945.79,54.15,1
12,4,17,10,11,12,6,14,17,16,6,12,15,8,7,6,8,20,6,4,0.1,0.336,0.213,0.209,6.065,24046.50,35.77,1
11,5,10,9,6,24,8,9,9,7,2,7,5,2,3,10,9,16,0,1,0.046,0.255,0.301,0.19,5.512,15743.43,18.19,1
12,2,8,7,5,29,8,3,5,12,2,7,6,4,3,8,15,16,0,0,0.033,0.237,0.329,0.217,5.469,15151.58,15.72,1
8,4,13,6,4,22,8,12,10,5,2,12,7,1,5,11,12,11,1,0,0.032,0.214,0.338,0.136,6.023,16084.61,26.36,1
